role_title_raw  edu_level_isced2011 career_stage_efrc   occupation_isco08   field_fos2015   is_academic
		
Post-doctoral fellow		R2	21		1
Research Associate 		R2	21		1
estudante				1
Professor Emeritus		R4	23		1
Assistant Researcher		R1	21		1
Estagiário				1
Investigadora		R2	21		1
Associate Researcher		R2	21		1
Доцент		R3	23		1
DVM	8		22		1
B.E	6			1
Bsc	6			1
Medicina	6		22		1
Master's Student	7	R1		1
Resident 		22		1
Group Leader		R4	21		1
Residency		22		1
Post Doctoral Researcher		R2	21		1
Visiting Lecturer		R2	23		1
Doctor of Philosophy (PhD)	8	R1	21		1
Dosen		R2	23		1
assistant		R1	23		1
Ph.D student	8	R1	21		1
PhD Student 	8	R1	21		1
Psychologist		22		1
ASSOCIATE PROFESSOR		R3	23		1
Profesor Titular		R4	23		1
Member				1
Registrar		22		1
Deputy Director		R4	23		1
Medical doctor		22		1
BE	6			1
старший преподаватель		R3	23		1
Research Scholar 		R1	21		1
Undergraduate Researcher	6	R1		1
Professora 		R2	23		1
student 				1
Undergraduate Research Assistant	6	R1		1
профессор		R4	23		1
Doutora	8	R1	21		1
Bacharel em Direito	6		26		1
Senior Engineer		25		0
студент				1
Doctoral Candidate	8	R1	21		1
Principal Investigator		R4	21		1
M.D	8		22		1
Prof		R4	23		1
BSN	6		22		1
Enfermagem		22		1
Fellowship		R2	21		1
Researcher (Academic)		R2	21		1
Technician		31		1
Master's student	7	R1		1
Assegnisti		R2	21		1
Faculty Member		R3	23		1
Principal		R4	23		1
MBChB	6		22		1
Doctoral	8	R1	21		1
Personale esterno ed autonomi				0
Research Coordinator		R3	21		1
Post-doctoral Fellow		R2	21		1
undergraduate			1
Yüksek Lisans Öğrencisi	7	R1		1
Adjunct Faculty		R2	23		1
Pedagogia	6			1
Doctor 	8			1
BSc.	6			1
Post-Doctoral Researcher		R2	21		1
Psicólogo		22		1
Visiting Scientist		R2	21		1
Demonstrator		R1	23		1
Clinical Assistant Professor		R2	23		1
Associate professor 		R3	23		1
Profesor Titular de Universidad		R4	23		1
Associate Director				0
Master of Education	7			1
engineer		25		0
Coordinator				0
Docente Investigador		R2	23		1
Doutorando	8	R1	21		1
Teaching Assistant 		R1	23		1
Senior Lecturer 		R3	23		1
Adjunct Lecturer		R2	23		1
Postdoctoral		R2	21		1
Collaboratori				1
resident		22		1
Graduate Student Researcher		R1	21		1
Master of science	7			1
B. Sc.	6			1
Reader		R3	23		1
Assistant lecturer		R1	23		1
Associated Professor		R3	23		1
Architect		25		0
Doctor of Science	8	R1	21		1
Discente				1
Doctor of Engineering	8	R1	21		1
Pesquisador		R2	21		1
Postdoctor		R2	21		1
Post-doctoral Researcher		R2	21		1
Registered Nurse		22		1
Graduando	6			1
Teaching Fellow		R1	23		1
Consultant 				0
phD	8	R1	21		1
Master of Philosophy	7			1
Medico		22		1
Enfermeiro		22		1
Clinical Fellow		R2	22		1
PharmD	8		22		1
Doutoramento	8	R1	21		1
Senior Consultant				0
master's degree	7			1
Project Assistant				1
Maestría	7			1
Managing Director				0
Postdoctoral research fellow		R2	21		1
Assoc. Prof.		R3	23		1
DPhil	8	R1	21		1
Teacher 		R2	23		1
Clinical Research Coordinator		R2	22		1
specialist		22		1
Postdoc Researcher		R2	21		1
Medicine	6		22		1
Doctoral researcher	8	R1	21		1
Wissenschaftlicher Mitarbeiter		R2	21		1
Post doc		R2	21		1
Profesor 		R2	23		1
Physiotherapist		22		1
Biology	6	R1	21	1.6	1
Postgraduate student			1
Mechanical Engineer		25		0
Attending Physician		22		1
Economista		26		0
Ph.D Student	8	R1	21		1
Bachelor of Pharmacy	6		22		1
MDS	8		22		1
PHD student	8	R1	21		1
Graduanda	6			1
PhD in Economics	8	R1	21	5.1	1
Nutricionista		22		1
Professor Associado		R3	23		1
Head of department		R4	23		1
Profesor Investigador		R2	23		1
Doktora	8	R1	21		1
Junior Resident		22		1
Graduate Researcher		R1	21		1
Junior researcher		R1	21		1
DDS	8		22		1
Ph.D. candidate	8	R1	21		1
senior lecturer		R3	23		1
Software Developer		25		0
bachelor's degree	6			1
senior researcher		R3	21		1
Directora		R4	23		1
master degree	7			1
PhD in Physics	8	R1	21	1.3	1
Ph.D 	8	R1	21		1
Student Researcher		R1	21		1
B.S	6			1
dr	8			1
PROFESSORA		R2	23		1
Scientific Officer		R3	21		1
Director 		R4	23		1
Medical student		22		1
Chair		R4	23		1
Arquitecto		25		0
Professor Titular		R4	23		1
Bachelor's of Science	6			1
Asst. Professor		R2	23		1
Economist		26		0
Research		R2	21		1
M.E	7			1
Mgr.	7			1
Borsisti		R1	21		1
Graduate Research Assistant 		R1	21		1
Professeur		R2	23		1
Médico Cirujano		22		1
PhD Candidate 	8	R1	21		1
Founder				0
Psicologia	6		22		1
Analyst				0
аспирант	8	R1	21		1
PhD Fellow	8	R1	21		1
M.A	7			1
Docent		R2	23		1
Professor Substituto		R2	23		1
Emeritus Professor		R4	23		1
Civil Engineer		25		0
преподаватель		R2	23		1
Academic		R2	21		1
Research Director		R4	21		1
Postdoc researcher		R2	21		1
Faculty member		R3	23		1
phd student	8	R1	21		1
BSc (Hons)	6			1
Research Specialist		R3	21		1
Vice President				0
Research assistant 		R1	21		1
Associate				1
Data Analyst				0
Program Manager				0
Professora Adjunta		R2	23		1
postgraduate student			1
Abogada		26		0
BDS	6		22		1
docent		R2	23		1
Resident Doctor		22		1
Bioinformatician		R2	21	1.2	1
Laboratory Technician		31		1
PhD in Computer Science	8	R1	21	1.2	1
Doctorant	8	R1	21		1
Öğrenci 				1
Mestrado 	7			1
Research scientist		R3	21		1
Profesor Ayudante Doctor		R2	23		1
M.S	7			1
PH.D	8	R1	21		1
English Teacher		R2	23		1
Head of the Department		R4	23		1
Ingeniero Industrial		25		0
postdoctoral researcher		R2	21		1
RESEARCH SCHOLAR		R1	21		1
AB	6			1
Licenciatura em Pedagogia	6			1
PhD in Chemistry	8	R1	21	1.4	1
Mestrado em Educação	7			1
Chief				0
R&D Engineer		25		1
Chemical Engineer		25		0
Project Engineer		25		0
M.Si	7			1
Licenciatura 	6			1
Chemist		R2	21	1.4	1
Postgraduate Student			1
Bolsista		R1	21		1
Bachelor of Education	6			1
Adjunct Assistant Professor		R2	23		1
Médico 		22		1
magister	7			1
Owner				0
Ingeniero Civil		25		0
LLM	7		26		1
Bachelor of Medicine	6		22		1
S.Pd	7			1
Student Assistant		R1		1
Doktor	8	R1	21		1
Ricercatori		R2	21		1
Licenciada	6			1
Araştırma Görevlisi		R1	21		1
M.Pd	7			1
Scientific Researcher		R2	21		1
doctoral student	8	R1	21		1
Doctoral candidate	8	R1	21		1
Docenti di ruolo di IIa fascia		R3	23		1
Surgeon		22		1
Visiting Fellow		R2	21		1
Pesquisadora		R2	21		1
Postdoctoral Researcher 		R2	21		1
A.B.	6			1
Аспирант	8	R1	21		1
MSN	7		22		1
Staff				1
MSC	7			1
Associate Research Scientist		R2	21		1
Research Student		R1	21		1
DOCENTE 		R2	23		1
PI		R4	21		1
Medical Director		22		1
Licence	6			1
Professor and Head		R4	23		1
Assistente Social		26		1
research fellow		R2	21		1
Postdoctoral Scientist		R2	21		1
Lecturer and Researcher		R2	23		1
Dr.-Ing.	8	R1	21		1
Doctora	8	R1	21		1
CTO				0
Postdoc Fellow		R2	21		1
Undergraduate student	6	R1		1
master student	7	R1		1
Doctor of Veterinary Medicine	8		22		1
Assistant Lecturer 		R1	23		1
Project Coordinator				0
Statistician		25		1
Habilitation	8			1
Principal Researcher		R4	21		1
Técnico		31		1
Master in Science	7			1
Ricercatori a tempo determinato		R2	21		1
Biólogo		R2	21	1.6	1
Geologist		R2	21	1.5	1
Post doctoral researcher		R2	21		1
Gerente				0
Assistant Director				0
GRADUAÇÃO	6			1
Senior Software Engineer		25		0
Clinical Psychologist		22		1
Ing.	7			1
本科	6			1
MSc 	7			1
Öğretmen		R2	23		1
Supervisor				0
Epidemiologist		R2	21	3.1	1
M.E.	7			1
BEng	6			1
BACHILLER	6			1
Aluno				1
Senior Research Officer		R3	21		1
M.Tech.	7			1
Masters Degree	7			1
Research Fellow 		R2	21		1
Editor				0
Coordinador				0
Guest Lecturer		R2	23		1
Doctor of Education	8	R1	21		1
lecture		R2	23		1
LLB	6		26		1
Teaching Associate		R1	23		1
Senior Research Assistant		R1	21		1
Médica		22		1
Postdoctoral Research Scientist		R2	21		1
Electrical Engineer		25		0
MESTRADO	7			1
nurse		22		1
Öğretim Görevlisi		R2	23		1
Research engineer		R2	21		1
Ensino Médio				0
Research Manager		R3	21		1
Alumno				1
S1	6			1
Docente investigador		R2	23		1
Chairman				0
ESTUDIANTE 				1
Project manager				0
Académico		R2	21		1
Dentist		22		1
director				0
Profesor Contratado Doctor		R2	23		1
Licenciatura em Matemática	6	R1	21	1.1	1
Wissenschaftliche Mitarbeiterin		R2	21		1
Assistant Research Professor		R2	23		1
Attending physician		22		1
DOCTOR	8			1
Bachelor of Science (Honours)	6			1
General Manager				0
Doctorate of Philosophy	8	R1	21		1
Ph. D. 	8	R1	21		1
Degree				1
Academic Staff		R2	23		1
M.Phil.	7			1
Direito	6		26		1
Enfermeira 		22		1
MLIS	7			1
Research and Teaching Assistant		R1	23		1
Research scholar 		R1	21		1
学士	6			1
Research Analyst				1
Visiting researcher		R2	21		1
Masters degree	7			1
Biostatistician		R2	21	1.1	1
Doctorante	8	R1	21		1
Project Associate				1
Egresado				1
B. Tech	6			1
Bachelor of Science in Nursing	6		22		1
Ingeniero Agrónomo		25		0
ассистент		R1	23		1
Professor and Chair		R4	23		1
DR	8			1
PhD candidate 	8	R1	21		1
Students				1
Consultor				0
Licenciatura em Ciências Biológicas	6	R1	21	1.6	1
Adjunct Instructor		R2	23		1
B.A	6			1
Part-time Lecturer		R2	23		1
Asst. Prof.		R2	23		1
Bacharel em Enfermagem	6		22		1
Dr. 	8			1
Postdoctoral Research Assistant		R2	21		1
Visiting scholar		R2	21		1
Doctor of Pharmacy	8		22		1
post-doc		R2	21		1
medical doctor		22		1
Professor EBTT		R2	23		1
physician		22		1
Post doctoral fellow		R2	21		1
Postdoctoral research associate		R2	21		1
Lawyer		26		0
MD/PhD	8		22		1
Masters 	7			1
research associate		R2	21		1
старший научный сотрудник		R3	21		1
Assitant Professor		R2	23		1
Masters Student	7	R1		1
Associate Scientist		R2	21		1
Neurologist		22		1
Bióloga		R2	21	1.6	1
Psicóloga 		22		1
Resident doctor		22		1
教授		R4	23		1
Medical Degree	8		22		1
ME	7			1
M. Tech	7			1
Instructor 		R2	23		1
MSW	7			1
PhD scholar	8	R1	21		1
Ph.D candidate	8	R1	21		1
Project Scientist		R2	21		1
MASTER	7			1
MEng	7			1
Ingeniero de Sistemas		25		0
Investigator		R2	21		1
Старший преподаватель		R3	23		1
Ph.D Candidate	8	R1	21		1
Bachelor of science	6			1
Profesor asociado		R2	23		1
Project Researcher		R2	21		1
Team Leader				0
Teaching		R2	23		1
Bacharel 	6			1
Mestra	7			1
Radiologist		22		1
تدريسي		R2	23		1
Professor Auxiliar		R2	23		1
PGR	8	R1	21		1
Medico Cirujano		22		1
Project Officer				0
научный сотрудник		R2	21		1
MTech	7			1
PHD Student	8	R1	21		1
Ricercatore		R2	21		1
Distinguished Professor		R4	23		1
profesor		R2	23		1
MsC	7			1
Assistant Manager				0
Graduate Student 		R1		1
MSc Student	7	R1		1
PhD fellow	8	R1	21		1
Pós-doutorado		R2	21		1
Analista				0
Bachelor of Laws	6		26		1
Senior scientist		R3	21		1
Clinical Research Fellow		R2	22		1
Pós-Doutorado		R2	21		1
Lab Manager		R3		1
B.Eng	6			1
Clinical Associate Professor		R3	23		1
junior researcher		R1	21		1
lecturer 		R2	23		1
MCA	7			1
магистр	7			1
BBA	6			1
Post-Doctoral Research Fellow		R2	21		1
assistant lecturer		R1	23		1
Dipl.-Ing.	7			1
Program Director				0
Doctor of Philosophy (Ph.D.)	8	R1	21		1
RN		22		1
 Professor		R4	23		1
Associate Research Fellow		R2	21		1
Chemistry	6	R1	21	1.4	1
Doutorado em Educação	8	R1	21	5.7	1
Post Doctoral Research Associate		R2	21		1
Maître de conférences		R2	23		1
ATER		R2	21		1
Ph.D. Scholar	8	R1	21		1
Professor Assistente		R2	23		1
Physicist		R2	21	1.3	1
Visiting Faculty		R2	23		1
Catedrático de Universidad		R4	23		1
PhD-student	8	R1	21		1
Research Associate Professor		R3	23		1
Mr				0
Biochemistry	6	R1	21	1.4	1
B.Tech.	6			1
Visiting Research Fellow		R2	21		1
postdoctoral fellow		R2	21		1
B.Eng.	6			1
Pedagoga	6			1
Computer Science	6	R1	21	1.2	1
Master of Medicine	7		22		1
Scientific Staff		R2	21		1
Assoc. Prof. Dr.	8	R3	23		1
MD 	8		22		1
Senior Manager				0
Doctoral Degree	8	R1	21		1
Master of Pharmacy	7		22		1
Mestre em Educação	7			1
PDRA		R2	21		1
Coordenador				0
Assistant Research Scientist		R1	21		1
University Lecturer		R2	23		1
Bachelor of Science in Biology	6	R1	21	1.6	1
Profesora Asociada		R2	23		1
Dr. phil.	8	R1	21		1
Master's of Science	7			1
Licenciatura em História	6	R1	21	6.1	1
Guest Faculty		R2	23		1
Pediatrician		22		1
Medical Physicist		R2	21	3.1	1
مدرس مساعد		R1	23		1
Doctoral degree	8	R1	21		1
Veterinarian		22		1
Bc.	6			1
House Officer		22		1
mahasiswa				1
Студент 				1
Process Engineer		25		0
M.Sc. 	7			1
English teacher		R2	23		1
Group leader		R4	21		1
Post Doctoral Research Fellow		R2	21		1
BA (Hons)	6			1
Prof.Dr.	8	R4	23		1
Lecturer/Researcher		R2	23		1
Investigador 		R2	21		1
bachelor degree	6			1
Bachelor of Arts 	6			1
Post-doctoral Research Fellow		R2	21		1
DIRECTOR				0
S2	7			1
Clinical Instructor		R2	22		1
PhD Research Scholar	8	R1	21		1
Expert				0
B.S. 	6			1
Assistant 		R1	23		1
Docente Universitario		R2	23		1
Doctorate degree	8	R1	21		1
Post-doc researcher		R2	21		1
Senior Research Engineer		R3	21		1
Profesor Asistente		R2	23		1
Ph.d	8	R1	21		1
Psychology	6	R1	21	5.4	1
Laurea	6			1
Postgraduate Researcher		R1	21		1
BTech	6			1
General Practitioner		22		1
Profesor-Investigador		R2	23		1
Profesor Adjunto		R2	23		1
Doctorando	8	R1	21		1
Guest Researcher		R2	21		1
Professora Substituta		R2	23		1
Senior resident		22		1
Postdoctoral researcher 		R2	21		1
BSC	6			1
Predoctoral Researcher	8	R1	21		1
Medical Student 		22		1
Asistente de Investigación		R1	21		1
Master of Sciences	7			1
Professor Doutor	8	R4	23		1
Cardiologist		22		1
Bachelor of Business Administration	6			1
Postdoctoral associate		R2	21		1
Residente 		22		1
Postdoc fellow		R2	21		1
博士研究生	8	R1	21		1
Leading Researcher		R4	21		1
Scientific Assistant		R1	21		1
Predoctoral researcher	8	R1	21		1
Phd Candidate	8	R1	21		1
Magister en Educación	7			1
Преподаватель		R2	23		1
Ciências Biológicas	6	R1	21	1.6	1
Diretor				0
Invited Assistant Professor		R2	23		1
Adjunct Associate Professor		R3	23		1
graduate			1
Docente Tiempo Completo		R2	23		1
Research Trainee		R1	21		1
Resident physician		22		1
Arquitecta		25		0
Educator		R2	23		1
Licenciada en Psicología	6		22		1
Ingeniero		25		0
Casual Academic		R2	23		1
Diplom	6			1
Doctor en Medicina	8		22		1
professora		R2	23		1
B.Pharm	6		22		1
Catedrático		R4	23		1
Profesora Titular		R4	23		1
Graduada	6			1
adiunkt		R2	23		1
Ingeniero Químico		25		0
Advogada		26		0
Psychiatrist		22		1
MD PhD	8		22		1
Coordenadora				0
Principal Engineer		25		0
Asistente de investigación		R1	21		1
Staff Nurse		22		1
Doutorado 	8	R1	21		1
graduação	6			1
Director of Research		R4	21		1
специалист				1
Ms	7			1
Associate Prof.		R3	23		1
M.TECH	7			1
Summer Intern				1
MESTRE	7			1
Bachelor of Architecture	6			1
Laboratory Assistant		R1	31		1
Doctor of Medicine (MD)	8		22		1
postdoctor		R2	21		1
Design Engineer		25		0
Engenheiro Agrônomo		25		0
Bacharel em Administração	6			1
Physics	6	R1	21	1.3	1
M.Ed.	7			1
Associate Dean		R4	23		1
Graduado	6			1
Adjunct professor		R2	23		1
Research Scientist 		R3	21		1
Assegnista di ricerca		R2	21		1
PhD. Student	8	R1	21		1
Undergraduate 	6	R1		1
Nurse Practitioner		22		1
PROFESOR		R4	23		1
Assistant Prof.		R2	23		1
Bachelor of Economics	6			1
Professore Associato		R3	23		1
full professor		R4	23		1
Chemical Engineering	6	R1	21	2.4	1
Postdoctoral Fellowship		R2	21		1
Fisioterapia		22		1
Coordinadora				0
Profesora Titular de Universidad		R4	23		1
Chief Executive Officer				0
Mechanical Engineering	6	R1	21	2.3	1
JD	7		26		1
M.B.B.S	6		22		1
Магистр	7			1
Department Head		R4	23		1
Lab Technician		31		1
research scholar		R1	21		1
Doctorado en Educación	8	R1	21	5.7	1
TEACHER		R2	23		1
Bachelor of Engineering 	6			1
Post-Doctoral Research Associate		R2	21		1
Engenheiro Civil		25		0
Maestrante	7	R1		1
Assistant lecturer 		R1	23		1
Partner				0
Mr.				0
Teaching and Research Assistant		R1	23		1
BSc Psychology	6	R1	21	5.4	1
Lecturer II		R2	23		1
M.Eng.	7			1
Scholar		R1	21		1
Enfermero		22		1
PHD, PhD Student	8	R1	21		1
Doctor en Educación	8	R1	21	5.7	1
Licenciado en Psicología	6		22		1
ESTUDANTE				1
Postdoc 		R2	21		1
PH.D.	8	R1	21		1
Postdoctoral scholar		R2	21		1
Master of Science in Engineering	7			1
B.S. Biology	6	R1	21	1.6	1
Administrador				0
Senior Data Scientist		25		0
Adjunct		R2	23		1
Postdoctoral Fellow 		R2	21		1
consultant				0
Master of Laws	7		26		1
Certificate				1
Senior Resident 		22		1
Advisor				0
старший викладач		R3	23		1
Reseacher		R2	21		1
Curator				1
DOUTORADO	8	R1	21		1
M.Pd.	7			1
Technologist		31		1
Clinical Professor		R3	23		1
Bachelors of Arts	6			1
Master of Science (MSc)	7			1
Clinical Pharmacist		22		1
Professora Associada		R3	23		1
ABOGADO		26		0
assistant professor 		R2	23		1
Visiting Student			1
Terapeuta Ocupacional		22		1
аспірант	8	R1	21		1
Bachiller 	6			1
Senior Director				0
Technical Officer		31		1
M.Eng	7			1
Professor & Head		R4	23		1
MEDICO		22		1
Licenciatura em Química	6	R1	21	1.4	1
DNP	8		22		1
MBBS 	6		22		1
Mahasiswa 				1
Asistente		R1	23		1
Rector		R4	23		1
MFA	7			1
Pregrado	6			1
Bibliotecária		0
PhD in Biology	8	R1	21	1.6	1
PhD degree	8	R1	21		1
主治医师		22		1
Doctorate 	8	R1	21		1
Graduação em Direito	6		26		1
M. Sc	7			1
Phd 	8	R1	21		1
-					
head of department		R4	23		1
Advogado		26	5.5	0
Chercheur		R2	21		1
Bachelor of Computer Science	6	R1	21	1.2	1
Master of Architecture	7			1
Profesora 		R2	23		1
Presidente				0
Postdoctoral Research Scholar		R2	21		1
Principal Research Scientist		R4	21		1
J.D.	7		26	5.5	1
Master Degree Candidate	7	R1		1
Senior Fellow		R3	21		1
Master of Science (M.Sc.)	7			1
Assistant Research Fellow		R1	21		1
Occupational Therapist		22	3.3	1
Graduated	6			1
Chief Scientist		R4	21		1
M.Pharm	7		22	3.2	1
Master's degree student	7	R1		1
Resident Physician 		22	3.1	1
Head of Department 		R4	23		1
Post-doctoral Research Associate		R2	21		1
High School				0
LL.M.	7		26	5.5	1
Licenciado en Derecho	6		26	5.5	1
VIP				0
Intern 				0
Student Research Assistant		R1	21		1
Director General				0
Assistente em Administração				0
Chief Scientific Officer		R4	21		1
Profesor de Tiempo Completo		R2	23		1
Project Leader				0
S.Pd.	7			1
B. S.	6			1
Bachelor of Nursing	6		22	3.1	1
Assistant Librarian		0
estudante 				1
Master in Business Administration	7	R1	24	5.2	1
BSc Biology	6	R1	21	1.6	1
Developer		25	1.2	0
S.Si	7			1
ENFERMERA		22	3.1	1
DSc	8	R1	21		1
scientist		R2	21		1
Acadêmico		R2	21		1
Bachelor of Dental Surgery	6		22	3.1	1
Research Consultant		R2	21		1
Scientific Director		R4	21		1
Department Chair		R4	23		1
Graduação em Pedagogia	6			1
Phd candidate	8	R1	21		1
students				1
High School Diploma				0
Senior Registrar		22	3.1	1
BSc 	6			1
Medical Doctor 		22	3.1	1
Médico General		22	3.1	1
Technical Assistant		31		1
doktor	8	R1	21		1
副教授		R3	23		1
Bachelor in Biology	6	R1	21	1.6	1
Junior Lecturer		R1	23		1
SENIOR RESIDENT		22	3.1	1
doctorate	8	R1	21		1
professor 		R4	23		1
Anesthesiologist		22	3.1	1
