OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
-5.329070518200751e-15,https://ror.org/01r4q9n85,MO,Macao,University of Macau,education
-0.6666666666668526,https://ror.org/02sf5td35,MO,Macao,Macao Polytechnic University,education
-0.8461538461538736,https://ror.org/02avx9m34,MO,Taipa,Macau University of Science and Technology Foundation,nonprofit
