OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
0.5,https://ror.org/03np13864,TT,Arima,University of Trinidad and Tobago,education
-0.5,https://ror.org/021ez5n36,TT,Port of Spain,"College of Science, Technology and Applied Arts of Trinidad and Tobago",education
