Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/0480gk412 -> https://ror.org/0480gk412,https://ror.org/0480gk412,https://ror.org/0480gk412,NE,NE,Maradi,Maradi,Maryam Abacha American University of Niger,Maryam Abacha American University of Niger,education,education
1,https://ror.org/05tj8pb04 -> https://ror.org/05tj8pb04,https://ror.org/05tj8pb04,https://ror.org/05tj8pb04,NE,NE,Niamey,Niamey,Abdou Moumouni University,Abdou Moumouni University,education,education
