Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/006yvnr95 -> https://ror.org/006yvnr95,https://ror.org/006yvnr95,https://ror.org/006yvnr95,BH,BH,Manama,Manama,Ahlia University,Ahlia University,education,education
3,https://ror.org/00m2z1b30 -> https://ror.org/00m2z1b30,https://ror.org/00m2z1b30,https://ror.org/00m2z1b30,BH,BH,Manama,Manama,University College of Bahrain,University College of Bahrain,education,education
7,https://ror.org/0317ekv86 -> https://ror.org/0317ekv86,https://ror.org/0317ekv86,https://ror.org/0317ekv86,BH,BH,Madīnat ‘Īsá,Madīnat ‘Īsá,University of Bahrain,University of Bahrain,education,education
1,https://ror.org/04gd4wn47 -> https://ror.org/0317ekv86,https://ror.org/04gd4wn47,https://ror.org/0317ekv86,BH,BH,Manama,Madīnat ‘Īsá,Arabian Gulf University,University of Bahrain,education,education
3,https://ror.org/04gd4wn47 -> https://ror.org/04gd4wn47,https://ror.org/04gd4wn47,https://ror.org/04gd4wn47,BH,BH,Manama,Manama,Arabian Gulf University,Arabian Gulf University,education,education
1,https://ror.org/059zrbe49 -> https://ror.org/04g3hr176,https://ror.org/059zrbe49,https://ror.org/04g3hr176,BH,BH,Sitrah,Ar Rifā‘,Applied Science University,Kingdom University,education,education
