Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/005ypkf75 -> https://ror.org/005ypkf75,https://ror.org/005ypkf75,https://ror.org/005ypkf75,RE,RE,Saint-Denis,Saint-Denis,University of Reunion Island,University of Reunion Island,education,education
1,https://ror.org/005ypkf75 -> https://ror.org/03mj14b52,https://ror.org/005ypkf75,https://ror.org/03mj14b52,RE,RE,Saint-Denis,Saint-Pierre,University of Reunion Island,Peuplement Végétaux et Bio-agresseurs en Milieu Tropical,education,facility
